arrival_to_far_corner_m,area_m2,address_rows,unit_rows,distinct_house_numbers,street,example_address,example_address_last,arrival_lat,arrival_lng,site_centre_lat,site_centre_lng
104.0,2294,1,0,1,Camelback,1817 Camelback Crt,1817 Camelback Crt,49.312154,-122.791286,49.312144,-122.790516
103.9,4864,110,108,2,Foster,553 Foster Ave,555 Foster Ave 415,49.256782,-122.888769,49.257135,-122.888225
103.9,3637,40,39,1,Johnson,1188 Johnson St,1188 Johnson St 408,49.283518,-122.801682,49.283219,-122.802225
103.8,4555,54,53,1,Westwood,1148 Westwood St,1148 Westwood St 410,49.280861,-122.790463,49.280574,-122.791104
103.8,3777,1,0,1,Brewster,1301 Brewster Dr,1301 Brewster Dr,49.291582,-122.802227,49.291297,-122.801447
103.7,2545,1,0,1,Como Lake,811 Como Lake Ave,811 Como Lake Ave,49.263602,-122.876154,49.264048,-122.876072
103.7,2184,1,0,1,Como Lake,2121 Como Lake Ave,2121 Como Lake Ave,49.263332,-122.835990,49.263839,-122.836141
103.7,4243,1,0,1,Quarry,3721 Quarry Rd,3721 Quarry Rd,49.298320,-122.715272,49.298787,-122.715706
103.7,4963,72,71,1,Princess,2990 Princess Cres,2990 Princess Cres 418,49.285984,-122.795529,49.285572,-122.795134
103.6,4489,1,0,1,Roxton,3389 Roxton Ave,3389 Roxton Ave,49.288445,-122.754888,49.288710,-122.755326
103.6,4915,55,54,1,Farrow,730 Farrow St,730 Farrow St 9,49.262306,-122.891735,49.262543,-122.892376
103.5,4210,40,38,2,Dansey,550 Dansey Ave,552 Dansey Ave B2,49.247216,-122.888870,49.246584,-122.888520
103.5,4975,1,0,1,Farrow,720 Farrow St,720 Farrow St,49.261022,-122.892136,49.261413,-122.892522
103.4,3170,1,0,1,Coronation,1138 Coronation Cres,1138 Coronation Cres,49.280494,-122.822343,49.279995,-122.822567
103.4,4296,1,0,1,Como Lake,710 Como Lake Ave,710 Como Lake Ave,49.263533,-122.881816,49.263130,-122.882295
103.3,5001,1,0,1,Hazel,3310 Hazel Ave,3310 Hazel Ave,49.307357,-122.762633,49.306713,-122.762911
103.3,4052,1,0,1,Baycrest,3470 Baycrest Ave,3470 Baycrest Ave,49.288378,-122.743350,49.287750,-122.743040
103.3,6434,1,0,1,Lougheed,821 Lougheed Hwy,821 Lougheed Hwy,49.264053,-122.798365,49.264154,-122.797571
103.2,792,1,0,1,David,3335 David Ave,3335 David Ave,49.292951,-122.761547,49.293550,-122.761577
103.2,5191,1,0,1,Barnet,2725 Barnet Hwy,2725 Barnet Hwy,49.277912,-122.812726,49.278401,-122.812533
103.2,2365,1,0,1,Adiron,796 Adiron Ave,796 Adiron Ave,49.267638,-122.875707,49.267191,-122.874860
103.0,4611,73,72,1,Kensal,1150 Kensal Pl,1150 Kensal Pl 418,49.280990,-122.784297,49.280689,-122.784899
103.0,3287,49,48,1,Austin,544 Austin Ave,544 Austin Ave 317,49.249096,-122.889450,49.248821,-122.888830
103.0,4492,1,0,1,Roxton,3417 Roxton Ave,3417 Roxton Ave,49.288443,-122.753256,49.288868,-122.753665
102.9,3807,1,0,1,Pinetree,1170 Pinetree Way,1170 Pinetree Way,49.280783,-122.793435,49.281102,-122.793984
102.9,4306,22,0,22,Marathon,301 Marathon Crt,343 Marathon Crt,49.240473,-122.850958,49.240529,-122.850276
102.8,2895,25,24,1,Schoolhouse,312 Schoolhouse St,312 Schoolhouse St 408,49.242849,-122.853419,49.242450,-122.853356
102.7,4041,46,45,1,Gauthier,888 Gauthier Ave,888 Gauthier Ave 407,49.238718,-122.873193,49.238274,-122.873518
102.6,7693,1,0,1,Fraser Mills,1203 Fraser Mills Dr,1203 Fraser Mills Dr,49.226034,-122.858430,49.226405,-122.858260
102.6,1876,1,0,1,Kinsac,960 Kinsac St,960 Kinsac St,49.268439,-122.869978,49.268354,-122.870718
102.6,3427,3,1,2,Clarke,500 Clarke Rd,515 Cottonwood Ave,49.258875,-122.892788,49.259262,-122.892088
102.6,1407,1,0,1,Turner,3333 Turner Ave,3333 Turner Ave,49.302637,-122.770801,49.302924,-122.769792
102.5,1516,1,0,1,Bayswater,3331 Bayswater Ave,3331 Bayswater Ave,49.293910,-122.762361,49.294288,-122.761684
102.5,1475,1,0,1,Pipeline,1417 Pipeline Pl,1417 Pipeline Pl,49.300311,-122.776615,49.300350,-122.775842
102.5,1724,1,0,1,Kinsac,964 Kinsac St,964 Kinsac St,49.268620,-122.869971,49.268523,-122.870710
102.5,816,1,0,1,Cape Horn,323 Cape Horn Pl,323 Cape Horn Pl,49.238843,-122.825561,49.239183,-122.826418
102.4,3638,42,41,1,Pipeline,1187 Pipeline Rd,1187 Pipeline Rd 314,49.282977,-122.786037,49.283185,-122.785328
102.4,4054,1,0,1,Clipper,68 Clipper St,68 Clipper St,49.228351,-122.852841,49.228041,-122.853350
102.4,4515,73,72,1,Kensal,1153 Kensal Pl,1153 Kensal Pl 418,49.280386,-122.784300,49.280716,-122.783695
102.3,4251,1,0,1,Austin,925 Austin Ave,925 Austin Ave,49.249042,-122.871351,49.249621,-122.871704
102.3,2228,1,0,1,Cape Horn,2017 Cape Horn Ave,2017 Cape Horn Ave,49.230901,-122.838274,49.231194,-122.837832
102.3,6089,12,11,1,Barnet,2565 Barnet Hwy,2565 Barnet Hwy 9,49.277959,-122.818886,49.278484,-122.819019
102.2,3366,11,10,1,Tupper,910 Tupper Ave,910 Tupper Ave 9,49.234936,-122.872936,49.234676,-122.872314
102.2,2742,1,0,0,Milford,Milford Ave,Milford Ave,49.258913,-122.859497,49.258622,-122.858946
102.1,3468,1,0,1,David,3320 David Ave,3320 David Ave,49.292972,-122.762957,49.292484,-122.762655
102.0,4381,326,324,2,Foster,525 Foster Ave,537 Foster Ave 608,49.256788,-122.889693,49.257133,-122.890206
101.9,14370,158,156,2,Dayanee Springs,3156 Dayanee Springs Blvd,3178 Dayanee Springs Blvd 522,49.293998,-122.782014,49.293653,-122.781916
101.8,1997,1,0,1,Pasture,2969 Pasture Cir,2969 Pasture Cir,49.261357,-122.803086,49.260989,-122.802140
101.7,1683,1,0,1,Lansdowne,1314 Lansdowne Dr,1314 Lansdowne Dr,49.289590,-122.820162,49.289906,-122.820917
101.7,3204,1,0,1,Blue Mountain,701 Blue Mountain St,701 Blue Mountain St,49.260002,-122.868873,49.260173,-122.868143
101.6,1522,1,0,1,Starlight,2956 Starlight Way,2956 Starlight Way,49.261252,-122.809804,49.261026,-122.810292
101.6,167,1,1,1,Eagleridge,1140 Eagleridge Dr 20,1140 Eagleridge Dr 20,49.282384,-122.813558,49.283117,-122.814179
101.5,7350,117,115,2,Shaw,535 Shaw Ave,555 Shaw Ave 323,49.244196,-122.888146,49.244298,-122.888555
101.5,2303,1,0,1,Duncan,372 Duncan St,372 Duncan St,49.243801,-122.846545,49.244059,-122.847304
101.5,3321,35,34,1,Robinson,707 Robinson St,707 Robinson St Unit w/Lock Off 117,49.261344,-122.879921,49.260958,-122.879472
101.3,5324,1,0,1,Martin,1516 Martin St,1516 Martin St,49.306796,-122.761286,49.307057,-122.761903
101.3,3557,1,0,1,Gatensbury,730 Gatensbury St,730 Gatensbury St,49.261767,-122.857644,49.262158,-122.858034
101.3,5480,1,0,1,Laval,830 Laval Sq,830 Laval Sq,49.241295,-122.856600,49.241445,-122.857305
101.1,4492,1,0,1,David,3330 David Ave,3330 David Ave,49.292952,-122.761689,49.292459,-122.761890
101.1,1323,1,0,1,Chester,249 Chester Crt,249 Chester Crt,49.237662,-122.841698,49.237768,-122.841182
101.1,4610,1,0,1,Willerton,3332 Willerton Crt,3332 Willerton Crt,49.290146,-122.761578,49.289905,-122.761181
101.0,2810,12,11,1,Shaw,561 Shaw Ave,561 Shaw Ave 9,49.244079,-122.887534,49.244602,-122.887750
101.0,1972,1,0,1,Adiron,794 Adiron Ave,794 Adiron Ave,49.267459,-122.875872,49.267195,-122.875347
100.9,3762,1,0,1,Golden,75 Golden Dr,75 Golden Dr,49.230538,-122.824540,49.230266,-122.824043
100.8,5375,1,0,1,Barnet,2745 Barnet Hwy,2745 Barnet Hwy,49.277914,-122.809482,49.278363,-122.809314
100.8,4142,1,0,1,Pipeline,1393 Pipeline Rd,1393 Pipeline Rd,49.298502,-122.778379,49.298281,-122.777758
100.7,4332,1,0,1,Elmwood,667 Elmwood St,667 Elmwood St,49.266653,-122.886387,49.266888,-122.887080
100.7,2880,37,36,1,Casey,329 Casey St,329 Casey St 312,49.242515,-122.854850,49.242636,-122.854164
100.7,3238,1,0,1,Austin,730 Austin Ave,730 Austin Ave,49.249025,-122.880727,49.248552,-122.880442
100.7,4001,1,0,1,Glacier,74 Glacier St,74 Glacier St,49.229353,-122.817444,49.229637,-122.818106
100.6,345,1,1,1,Glen,2865 Glen Dr 69,2865 Glen Dr 69,49.282743,-122.802628,49.283538,-122.802706
100.5,1352,1,0,1,Pipeline,1423 Pipeline Pl,1423 Pipeline Pl,49.300624,-122.776413,49.300644,-122.775656
100.5,7320,1,0,1,Harrison,588 Harrison Ave,588 Harrison Ave,49.267109,-122.888517,49.266811,-122.888509
100.5,3829,1,0,1,Queenston,3405 Queenston Ave,3405 Queenston Ave,49.297538,-122.755708,49.297840,-122.755141
100.2,2597,1,0,1,Lougheed,891 Lougheed Hwy,891 Lougheed Hwy,49.267373,-122.798708,49.267786,-122.798159
100.1,3875,11,8,3,Barnet,2729 Barnet Hwy,2733 Barnet Hwy 105,49.277908,-122.811569,49.278399,-122.811751
